도로명,시작점 위도,시작점 경도,중간점_위도,중간점_경도,끝점_위도,끝점_경도
용마산로,37.56113,127.08739,37.5611917,127.0873779,37.5611917,127.0873779
용마산로,37.56113,127.08739,37.5608302,127.0874415,37.5608302,127.0874415
능동로48길,37.56205,127.08721,37.5619981,127.0867782,37.5619981,127.0867782
용마산로16길,37.56205,127.08721,37.5621276,127.0878949,37.5621276,127.0878949
용마산로,37.56205,127.08721,37.562348,127.0871523,37.562348,127.0871523
용마산로,37.56205,127.08721,37.5617176,127.087275,37.5617176,127.087275
용마산로20길,37.56267,127.08709,37.5627457,127.0877751,37.5627457,127.0877751
용마산로,37.56267,127.08709,37.5635008,127.086939,37.5635008,127.086939
용마산로,37.56267,127.08709,37.562348,127.0871523,37.562348,127.0871523
용마산로,37.56443,127.08677,37.565138,127.0866562,37.565138,127.0866562
용마산로,37.56443,127.08677,37.5635008,127.086939,37.5635008,127.086939
용마산로21길,37.56443,127.08677,37.5643355,127.08629,37.5633862,127.0857439
용마산로30길,37.5680501,127.0861503,37.568658,127.0868626,37.568658,127.0868626
용마산로28길,37.5680501,127.0861503,37.5678177,127.0869981,37.5678177,127.0869981
용마산로,37.5680501,127.0861503,37.5683984,127.0861049,37.5683984,127.0861049
용마산로,37.5680501,127.0861503,37.5680056,127.0861588,37.5680056,127.0861588
동부간선도로,37.5329677,127.0607844,37.5313396,127.0658314,37.5294263,127.0656539
강변북로,37.5329677,127.0607844,37.5323413,127.0627663,37.5320288,127.0637981
,37.5324632,127.0619353,37.532424,127.0620763,37.532424,127.0620763
,37.5324632,127.0619353,37.532424,127.0620763,37.532424,127.0620763
,37.5349314,127.0602418,37.535108,127.060243,37.535274,127.0602975
동일로,37.535274,127.0602975,37.5361616,127.060801,37.5361616,127.060801
능동로3길,37.535274,127.0602975,37.5352498,127.0603742,37.5352318,127.0604416
,37.5319677,127.058303,37.5330003,127.0597548,37.5324632,127.0619353
동일로,37.5319677,127.058303,37.5331163,127.0589455,37.5336467,127.0592421
강변북로,37.5320288,127.0637981,37.5318653,127.0643424,37.5318653,127.0643424
,37.5318653,127.0643424,37.5315789,127.0652993,37.5312346,127.0665475
강변북로,37.5318653,127.0643424,37.5316777,127.0658514,37.5306412,127.069785
,37.5328197,127.0625129,37.5330881,127.0617752,37.53327,127.0615716
,37.5328197,127.0625129,37.5330461,127.0616324,37.533668,127.0597622
자양강변길,37.53327,127.0615716,37.534087,127.0608263,37.534087,127.0608263
자양강변길,37.5326217,127.0637163,37.5330241,127.0622654,37.5330241,127.0622654
능동로3다길,37.5326217,127.0637163,37.5329545,127.064157,37.5332067,127.0645064
뚝섬로24길,37.5330241,127.0622654,37.5332971,127.0623922,37.5340204,127.0627032
자양강변길,37.5330241,127.0622654,37.5331708,127.0617856,37.53327,127.0615716
뚝섬로22길,37.534087,127.0608263,37.5341678,127.0610794,37.5341829,127.0611314
자양강변길,37.534087,127.0608263,37.534712,127.060329,37.5349314,127.0602418
능동로3다길,37.533875,127.0653821,37.5332067,127.0645064,37.5332067,127.0645064
능동로3길,37.533875,127.0653821,37.5337646,127.0657897,37.5337646,127.0657897
능동로3길,37.533875,127.0653821,37.5338904,127.0653322,37.5338904,127.0653322
"['동일로', '영동대교북단고가차도']",37.5347627,127.0598664,37.539071,127.0622453,37.5395087,127.0625417
,37.5347627,127.0598664,37.5361851,127.060721,37.5363818,127.0608887
동일로,37.5363818,127.0608887,37.537005,127.0612232,37.5371638,127.061303
동일로,37.5395087,127.0625417,37.5401617,127.0629323,37.5401617,127.0629323
동일로14길,37.5395087,127.0625417,37.5394624,127.0626659,37.5392226,127.0628578
동일로,37.5336467,127.0592421,37.5347627,127.0598664,37.5347627,127.0598664
,37.5336467,127.0592421,37.5341365,127.0605492,37.533668,127.0597622
,37.5324016,127.063815,37.532655,127.0630634,37.5328197,127.0625129
강변북로,37.5324016,127.063815,37.5327129,127.0625352,37.5331142,127.0609824
,37.5322057,127.0628619,37.5320288,127.0637981,37.5320288,127.0637981
,37.5322057,127.0628619,37.5313307,127.0655588,37.5302111,127.0659006
강변북로,37.5300078,127.0720848,37.5289313,127.0756177,37.5282193,127.0775693
자양로,37.5287142,127.0883594,37.5296502,127.0876154,37.5304167,127.0870084
,37.5287142,127.0883594,37.5295978,127.0887954,37.5284858,127.0880672
자양로,37.528645,127.0882148,37.5283275,127.0884549,37.5274709,127.0891046
강변북로,37.5275919,127.0843358,37.5286866,127.0768652,37.5324016,127.063815
자양로,37.5304167,127.0870084,37.5305782,127.0868893,37.5305782,127.0868893
자양로,37.531789,127.0859751,37.5319156,127.0858778,37.5320155,127.0858011
,37.5297594,127.0880176,37.5288841,127.0872668,37.528645,127.0882148
,37.5297594,127.0880176,37.52935,127.0870869,37.528999,127.086765
강변북로,37.5284858,127.0880672,37.5279099,127.086586,37.5275919,127.0843358
,37.5301114,127.0878773,37.5302361,127.087397,37.5304167,127.0870084
,37.5289436,127.089327,37.5294304,127.0896374,37.5301114,127.0878773
,37.5289436,127.089327,37.5289778,127.0894446,37.5292308,127.0899385
강변북로,37.5335369,127.0952195,37.5339604,127.0956592,37.5339604,127.0956592
강변북로,37.5274288,127.0811753,37.5272553,127.0830515,37.5273147,127.0842525
강변북로,37.5274288,127.0811753,37.5279265,127.0875149,37.5335369,127.0952195
강변북로,37.5273147,127.0842525,37.5274171,127.0854533,37.5276724,127.086388
강변북로,37.5276724,127.086388,37.5280168,127.0874781,37.5283604,127.088124
,37.5276724,127.086388,37.5281471,127.0883183,37.5274709,127.0891046
,37.5298009,127.0885795,37.5301114,127.0878773,37.5301114,127.0878773
,37.5298009,127.0885795,37.5298169,127.0883663,37.5297594,127.0880176
,37.528999,127.086765,37.5286473,127.0866924,37.5286473,127.0866924
,37.5286473,127.0866924,37.5279647,127.0861555,37.5275919,127.0843358
,37.5286473,127.0866924,37.5280441,127.0869975,37.5283604,127.088124
,37.5300912,127.0910533,37.5295229,127.0897771,37.5298009,127.0885795
강변북로,37.5300912,127.0910533,37.5293533,127.0898867,37.5284858,127.0880672
자양로,37.5303394,127.086902,37.5293264,127.0876854,37.528645,127.0882148
자양강변길,37.5303394,127.086902,37.5301231,127.0869137,37.5298551,127.0868678
자양로13길,37.535948,127.0837207,37.5358959,127.0836495,37.5353212,127.0829765
자양로,37.535948,127.0837207,37.5350349,127.0840685,37.5348861,127.0841291
,37.5374811,127.0993126,37.5369712,127.0985092,37.5369712,127.0985092
강변북로,37.5374811,127.0993126,37.5354889,127.0970013,37.5339029,127.0952148
강변북로,37.5330555,127.094246,37.5314129,127.0926391,37.5300912,127.0910533
강변북로,37.538201,127.1001839,37.537732,127.0996225,37.5374811,127.0993126
강변북로,37.5398572,127.1026598,37.5402794,127.1033898,37.5411385,127.1043501
뚝섬로54길,37.5295604,127.080044,37.5290361,127.0798209,37.5290361,127.0798209
뚝섬로54길,37.5295604,127.080044,37.5298151,127.0801773,37.5298151,127.0801773
뚝섬로52라길,37.5295604,127.080044,37.5294596,127.0803561,37.5294596,127.0803561
뚝섬로56길,37.5293602,127.0827174,37.529709,127.0826641,37.529709,127.0826641
자양로3길,37.5293602,127.0827174,37.5299323,127.0840396,37.5299323,127.0840396
뚝섬로56길,37.5293602,127.0827174,37.5293011,127.0827248,37.5287012,127.0827995
자양로3길,37.5303819,127.0850429,37.5306761,127.0856877,37.5306761,127.0856877
뚝섬로58길,37.5303819,127.0850429,37.5297868,127.085477,37.5296726,127.0852185
강변북로,37.5434138,127.1070159,37.5467376,127.1101585,37.548703,127.1107493
강변북로,37.5444893,127.1077193,37.5436492,127.1068702,37.5420651,127.1050696
뚝섬로36길,37.5336507,127.0713338,37.5332843,127.0711738,37.5332843,127.0711738
뚝섬로34길,37.5336507,127.0713338,37.5338573,127.0705499,37.5340285,127.0698221
능동로,37.5353079,127.0683946,37.5340314,127.0678046,37.5340314,127.0678046
뚝섬로,37.5353079,127.0683946,37.5352596,127.068566,37.5352596,127.068566
뚝섬로,37.5353079,127.0683946,37.5353594,127.0682127,37.5354236,127.0679852
자양강변길,37.527783,127.080615,37.5279334,127.0797357,37.5279334,127.0797357
뚝섬로52마길,37.527783,127.080615,37.5278219,127.0806375,37.528719,127.0810596
자양번영로4길,37.531202,127.0772744,37.5311436,127.0776034,37.5311436,127.0776034
자양번영로4길,37.531202,127.0772744,37.5312536,127.0770012,37.5312536,127.0770012
뚝섬로48길,37.531202,127.0772744,37.5316352,127.0773917,37.5316352,127.0773917
뚝섬로48길,37.531202,127.0772744,37.5306344,127.0770957,37.5306344,127.0770957
뚝섬로52마길,37.5293002,127.0783912,37.5292268,127.0788005,37.5292268,127.0788005
뚝섬로52길,37.5293002,127.0783912,37.5297667,127.0785774,37.5298551,127.0786127
뚝섬로52길,37.5293002,127.0783912,37.5289122,127.0781741,37.528842,127.0781349
자양강변길,37.5305175,127.0713562,37.5306329,127.0709738,37.5309372,127.0699808
,37.5305175,127.0713562,37.5305511,127.0713712,37.5307699,127.0714687
자양번영로4길,37.5313264,127.0765933,37.5312686,127.0769203,37.5312686,127.0769203
자양번영로4길,37.5313264,127.0765933,37.5314716,127.0759258,37.5314716,127.0759258
뚝섬로46길,37.5313264,127.0765933,37.5322044,127.0768883,37.5322044,127.0768883
뚝섬로46길,37.5313264,127.0765933,37.5303067,127.076295,37.5303067,127.076295
뚝섬로56길,37.5307408,127.082568,37.5303368,127.0826081,37.5299729,127.0826583
뚝섬로56길,37.5307408,127.082568,37.5313824,127.0825106,37.5314565,127.082504
뚝섬로52가길,37.5307408,127.082568,37.5307522,127.0818148,37.5307942,127.0816045
자양강변길,37.5296951,127.0746217,37.5298527,127.0739154,37.5298527,127.0739154
자양번영로,37.5296951,127.0746217,37.529737,127.0746347,37.530543,127.0748984
자양나들목,37.5296951,127.0746217,37.5296077,127.0746373,37.529162,127.0744191
자양로13길,37.5325102,127.079957,37.5323305,127.0798663,37.5323305,127.0798663
자양로13길,37.5325102,127.079957,37.5326274,127.0800853,37.5326274,127.0800853
자양로13다길,37.5325102,127.079957,37.5327165,127.0793182,37.5327165,127.0793182
뚝섬로57가길,37.5325102,127.079957,37.5323121,127.0806503,37.5323121,127.0806503
자양로13길,37.5333848,127.0809166,37.5329309,127.0804176,37.5329309,127.0804176
자양로13길,37.5333848,127.0809166,37.533739,127.0813095,37.533739,127.0813095
뚝섬로56길,37.5299729,127.0826583,37.529709,127.0826641,37.529709,127.0826641
뚝섬로58가길,37.5299729,127.0826583,37.5304242,127.0837056,37.5304242,127.0837056
뚝섬로56길,37.5299729,127.0826583,37.530708,127.0825713,37.5307408,127.082568
자양번영로1길,37.5306959,127.0741694,37.5308138,127.0734922,37.5308138,127.0734922
자양번영로1길,37.5306959,127.0741694,37.530543,127.0748984,37.530543,127.0748984
자양번영로3가길,37.5306959,127.0741694,37.5317376,127.0744774,37.5317376,127.0744774
자양번영로3가길,37.5306959,127.0741694,37.5298819,127.0739242,37.5298527,127.0739154
능동로,37.5333166,127.0674823,37.5324883,127.0671086,37.5324883,127.0671086
능동로3길,37.5333166,127.0674823,37.5333389,127.067397,37.5335692,127.0665157
자양로9길,37.5334624,127.0827583,37.5336777,127.0836157,37.5336777,127.0836157
자양로9길,37.5334624,127.0827583,37.5330129,127.0822701,37.5330129,127.0822701
뚝섬로57길,37.5334624,127.0827583,37.5338846,127.0824421,37.5338846,127.0824421
뚝섬로57길,37.5334624,127.0827583,37.5331433,127.0830009,37.5331433,127.0830009
자양강변길,37.5284924,127.0779421,37.5289882,127.0765944,37.5289882,127.0765944
뚝섬로52길,37.5284924,127.0779421,37.5285319,127.0779643,37.528842,127.0781349
자양번영로1길,37.5308138,127.0734922,37.5308158,127.072446,37.5308158,127.072446
자양번영로1길,37.5308138,127.0734922,37.5306959,127.0741694,37.5306959,127.0741694
자양번영로3나길,37.5308138,127.0734922,37.5314216,127.0736883,37.5314216,127.0736883
자양번영로3나길,37.5308138,127.0734922,37.5300477,127.0732977,37.5300159,127.0732896
자양번영로4길,37.5308925,127.079097,37.5309313,127.0786105,37.5309313,127.0786105
뚝섬로52나길,37.5308925,127.079097,37.5308173,127.0794522,37.5308173,127.0794522
뚝섬로52길,37.5308925,127.079097,37.5313573,127.0793676,37.5314267,127.079408
뚝섬로52길,37.5308925,127.079097,37.5304715,127.0789179,37.5303492,127.0788659
자양강변길,37.5276765,127.0828734,37.5276807,127.0819119,37.5276807,127.0819119
뚝섬로56길,37.5276765,127.0828734,37.5277053,127.0828731,37.528152,127.0828522
,37.529162,127.0744191,37.5280762,127.0773959,37.527949,127.0776219
,37.529162,127.0744191,37.5295754,127.0728544,37.5311127,127.0669864
자양나들목,37.529162,127.0744191,37.5296077,127.0746373,37.5296951,127.0746217
자양번영로3길,37.5319405,127.0738319,37.5318855,127.0740144,37.5318855,127.0740144
자양번영로3길,37.5319405,127.0738319,37.532036,127.0735244,37.532036,127.0735244
자양번영로3나길,37.5319405,127.0738319,37.5314216,127.0736883,37.5314216,127.0736883
뚝섬로52나길,37.5302215,127.0817926,37.5296926,127.0815628,37.5296926,127.0815628
뚝섬로52나길,37.5302215,127.0817926,37.5301356,127.0820753,37.5301356,127.0820753
뚝섬로52길,37.5314267,127.079408,37.5315827,127.0794906,37.5315827,127.0794906
자양번영로6길,37.5314267,127.079408,37.5315627,127.078899,37.5315627,127.078899
뚝섬로52길,37.5314267,127.079408,37.5313573,127.0793676,37.5308925,127.079097
뚝섬로59길,37.5353212,127.0829765,37.5346626,127.0832646,37.5346626,127.0832646
뚝섬로59길,37.5353212,127.0829765,37.5358165,127.0827957,37.5358165,127.0827957
자양로13길,37.5353212,127.0829765,37.5344928,127.0821528,37.5343024,127.0819373
자양로13길,37.5353212,127.0829765,37.5358959,127.0836495,37.535948,127.0837207
자양강변길,37.5289882,127.0765944,37.5290997,127.0762887,37.5290997,127.0762887
뚝섬로48길,37.5289882,127.0765944,37.5290082,127.0766001,37.5296338,127.0768026
자양로7길,37.5329344,127.0838836,37.5327347,127.0833115,37.5327347,127.0833115
뚝섬로59길,37.5329344,127.0838836,37.53197,127.08432,37.53197,127.08432
뚝섬로59길,37.5329344,127.0838836,37.5336777,127.0836157,37.5336777,127.0836157
자양로7길,37.5329344,127.0838836,37.5332327,127.0846941,37.5332644,127.0847802
자양로5길,37.5318742,127.0856974,37.5318552,127.0856597,37.5315605,127.0850258
자양로,37.5318742,127.0856974,37.531175,127.086237,37.5310031,127.0863695
뚝섬로54길,37.5280047,127.0793027,37.5280344,127.0793161,37.5285417,127.0795442
자양강변길,37.5280047,127.0793027,37.5282948,127.0783799,37.5284924,127.0779421
뚝섬로54길,37.5285417,127.0795442,37.5290361,127.0798209,37.5290361,127.0798209
,37.5285417,127.0795442,37.528842,127.0781349,37.528842,127.0781349
뚝섬로54길,37.5285417,127.0795442,37.5280344,127.0793161,37.5280047,127.0793027
뚝섬로52마길,37.528719,127.0810596,37.5288004,127.0807364,37.5288004,127.0807364
뚝섬로52마길,37.528719,127.0810596,37.5286883,127.0818977,37.5286883,127.0818977
뚝섬로52라길,37.528719,127.0810596,37.5291933,127.0813103,37.5291933,127.0813103
뚝섬로52마길,37.528719,127.0810596,37.5278219,127.0806375,37.527783,127.080615
뚝섬로54길,37.5305995,127.0805328,37.5300893,127.0802931,37.5300893,127.0802931
뚝섬로54길,37.5305995,127.0805328,37.5310178,127.0807446,37.5310178,127.0807446
뚝섬로52나길,37.5305995,127.0805328,37.5305113,127.080828,37.5305113,127.080828
뚝섬로52나길,37.5305995,127.0805328,37.5306401,127.080309,37.5306401,127.080309
자양번영로1길,37.5307699,127.0714687,37.5308071,127.072148,37.5308071,127.072148
능동로4길,37.5307699,127.0714687,37.5310194,127.0712056,37.5310194,127.0712056
,37.5307699,127.0714687,37.5312169,127.0718791,37.5312169,127.0718791
,37.5307699,127.0714687,37.5305511,127.0713712,37.5305175,127.0713562
능동로,37.5344485,127.0681917,37.5352596,127.068566,37.5352596,127.068566
능동로6길,37.5344485,127.0681917,37.5344177,127.0682977,37.5342269,127.0689547
자양번영로3길,37.5317376,127.0744774,37.5316065,127.0752045,37.5316065,127.0752045
자양번영로3길,37.5317376,127.0744774,37.5321929,127.0746157,37.5321929,127.0746157
자양번영로3가길,37.5317376,127.0744774,37.5306959,127.0741694,37.5306959,127.0741694
자양번영로3길,37.5317376,127.0744774,37.5318235,127.0742085,37.5318855,127.0740144
자양번영로6길,37.5323752,127.076234,37.5324197,127.0761072,37.5324197,127.0761072
뚝섬로44길,37.5323752,127.076234,37.5314716,127.0759258,37.5314716,127.0759258
자양강변길,37.5276807,127.0819119,37.527687,127.0813973,37.527783,127.080615
뚝섬로52마길,37.5276807,127.0819119,37.5277079,127.0819112,37.5281115,127.0818998
뚝섬로58길,37.5308997,127.0846666,37.5303819,127.0850429,37.5303819,127.0850429
뚝섬로58가길,37.5308997,127.0846666,37.5305798,127.0839974,37.5305798,127.0839974
자양번영로6길,37.5317924,127.0781447,37.5318996,127.0778268,37.5318996,127.0778268
뚝섬로50길,37.5317924,127.0781447,37.5310838,127.0779279,37.5310838,127.0779279
뚝섬로50길,37.5317924,127.0781447,37.5319599,127.0782283,37.5319599,127.0782283
뚝섬로,37.5316148,127.0810144,37.53151,127.08145,37.53151,127.08145
자양로9길,37.5316148,127.0810144,37.5321329,127.0812772,37.5321329,127.0812772
뚝섬로54길,37.5316148,127.0810144,37.5310178,127.0807446,37.5310178,127.0807446
뚝섬로,37.5316148,127.0810144,37.5318,127.08032,37.5319949,127.079697
자양번영로6길,37.5322044,127.0768883,37.5323752,127.076234,37.5323752,127.076234
뚝섬로46길,37.5322044,127.0768883,37.53277,127.07714,37.53277,127.07714
뚝섬로46길,37.5322044,127.0768883,37.5313264,127.0765933,37.5313264,127.0765933
자양로7길,37.532317,127.0824365,37.5325039,127.082828,37.5325039,127.082828
뚝섬로55길,37.532317,127.0824365,37.5324359,127.0822643,37.5324359,127.0822643
뚝섬로55길,37.532317,127.0824365,37.5320212,127.082459,37.5320212,127.082459
