도로명,시작점 위도,시작점 경도,중간점_위도,중간점_경도,끝점_위도,끝점_경도,연속 일조량,총 일조량,경사도_점수(1-10점)
긴고랑로22길(0),37.5610564,127.0844998,37.5610123,127.0844753,37.5606438,127.0842583,2,3,0
긴고랑로22길(1),37.5601466,127.0839909,37.5605551,127.0842106,37.5606438,127.0842583,2,2,0
긴고랑로22길(2),37.5606438,127.0842583,37.5605551,127.0842106,37.5601466,127.0839909,2,2,0
긴고랑로22길(3),37.5606438,127.0842583,37.5610123,127.0844753,37.5610564,127.0844998,2,3,0
용마산로28가길(0),37.5678177,127.0869981,37.5680906,127.0869541,37.5680906,127.0869541,2,2,0
용마산로28가길(1),37.568658,127.0868626,37.5680906,127.0869541,37.5680906,127.0869541,2,2,5
용마산로28가길(2),37.5681174,127.0879655,37.5680906,127.0869541,37.5680906,127.0869541,3,3,7
용마산로28가길(3),37.5680906,127.0869541,37.5678177,127.0869981,37.5678177,127.0869981,2,3,0
용마산로28가길(4),37.5680906,127.0869541,37.568658,127.0868626,37.568658,127.0868626,2,3,5
용마산로28가길(5),37.5680906,127.0869541,37.5681174,127.0879655,37.5681174,127.0879655,6,5,7
"['용마산로22길', '용마산로24길'](0)",37.5652341,127.087498,37.5652806,127.0879059,37.5636661,127.0882127,2,5,4
"['용마산로22길', '용마산로24길'](1)",37.5636661,127.0882127,37.5652806,127.0879059,37.5652341,127.087498,2,4,4
"['긴고랑로19길', '능동로50길'](0)",37.5635064,127.0853872,37.5628489,127.084993,37.5629023,127.0848128,1,1,5
긴고랑로3길(0),37.5657899,127.0788203,37.5644692,127.0781035,37.5644692,127.0781035,0,0,0
긴고랑로3길(1),37.5644692,127.0781035,37.5657899,127.0788203,37.5657899,127.0788203,1,1,0
긴고랑로5길(0),37.5655463,127.0795285,37.5642294,127.0788004,37.5642294,127.0788004,0,0,0
긴고랑로5길(1),37.5642294,127.0788004,37.5655463,127.0795285,37.5655463,127.0795285,1,1,0
"['긴고랑로', '동일로70길'](0)",37.5642678,127.0786803,37.5640137,127.0784256,37.56369,127.0782554,0,1,5
"['긴고랑로', '동일로70길'](1)",37.56369,127.0782554,37.5639791,127.0785298,37.5642678,127.0786803,3,4,5
긴고랑로8길(0),37.5634038,127.0790976,37.5629097,127.0788302,37.5629097,127.0788302,1,1,0
긴고랑로8길(1),37.5621195,127.0783812,37.561565,127.078102,37.561565,127.078102,1,1,0
긴고랑로8길(2),37.5621195,127.0783812,37.5625007,127.0785954,37.5625007,127.0785954,2,2,0
긴고랑로8길(3),37.5609514,127.0777596,37.5605146,127.0775168,37.5605146,127.0775168,1,1,0
긴고랑로8길(4),37.5609514,127.0777596,37.561565,127.078102,37.561565,127.078102,1,1,0
긴고랑로8길(5),37.561565,127.078102,37.5609514,127.0777596,37.5609514,127.0777596,1,1,0
긴고랑로8길(6),37.561565,127.078102,37.5621195,127.0783812,37.5621195,127.0783812,1,1,0
긴고랑로8길(7),37.561565,127.078102,37.5614002,127.0785555,37.5614002,127.0785555,0,0,0
긴고랑로8길(8),37.5614002,127.0785555,37.561565,127.078102,37.561565,127.078102,0,0,0
긴고랑로8길(9),37.5629097,127.0788302,37.5626871,127.0786975,37.5626871,127.0786975,1,1,0
긴고랑로8길(10),37.5629097,127.0788302,37.5634038,127.0790976,37.5634038,127.0790976,1,2,0
긴고랑로8길(11),37.5629097,127.0788302,37.562844,127.0790244,37.562844,127.0790244,5,5,0
긴고랑로8길(12),37.562844,127.0790244,37.5629097,127.0788302,37.5629097,127.0788302,3,3,0
긴고랑로8길(13),37.562844,127.0790244,37.5624347,127.0787933,37.5625007,127.0785954,3,3,0
긴고랑로8길(14),37.5625007,127.0785954,37.5621195,127.0783812,37.5621195,127.0783812,2,2,0
긴고랑로8길(15),37.5625007,127.0785954,37.5625911,127.0786426,37.5625911,127.0786426,1,1,0
긴고랑로8길(16),37.5625007,127.0785954,37.5624347,127.0787933,37.562844,127.0790244,3,3,0
긴고랑로8길(17),37.5625911,127.0786426,37.5625007,127.0785954,37.5625007,127.0785954,2,2,0
긴고랑로8길(18),37.5625911,127.0786426,37.5626871,127.0786975,37.5626871,127.0786975,1,1,0
긴고랑로8길(19),37.5626871,127.0786975,37.5625911,127.0786426,37.5625911,127.0786426,1,1,0
긴고랑로8길(20),37.5626871,127.0786975,37.5629097,127.0788302,37.5629097,127.0788302,1,1,0
긴고랑로8길(21),37.5595792,127.0770047,37.5600798,127.0772726,37.5600798,127.0772726,0,0,0
긴고랑로8길(22),37.5600798,127.0772726,37.5595792,127.0770047,37.5595792,127.0770047,0,0,0
긴고랑로8길(23),37.5600798,127.0772726,37.5605146,127.0775168,37.5605146,127.0775168,1,1,0
긴고랑로8길(24),37.5605146,127.0775168,37.5600798,127.0772726,37.5600798,127.0772726,0,0,0
긴고랑로8길(25),37.5605146,127.0775168,37.5609514,127.0777596,37.5609514,127.0777596,1,1,0
능동로47길(0),37.5628886,127.0826404,37.5631261,127.0819671,37.5631261,127.0819671,2,2,0
능동로47길(1),37.563551,127.08078,37.5633468,127.0813451,37.5633468,127.0813451,0,0,0
능동로47길(2),37.563551,127.08078,37.5637864,127.0800965,37.5637864,127.0800965,2,2,0
능동로47길(3),37.5637864,127.0800965,37.563551,127.08078,37.563551,127.08078,2,2,0
긴고랑로11길(0),37.5646595,127.082065,37.5633468,127.0813451,37.5633468,127.0813451,0,0,0
긴고랑로31길(0),37.5604427,127.0870672,37.5598685,127.0871454,37.559747,127.0870334,1,2,0
긴고랑로31길(1),37.559747,127.0870334,37.5598685,127.0871454,37.5604427,127.0870672,1,2,0
긴고랑로31길(2),37.5611298,127.0869371,37.5604427,127.0870672,37.5604427,127.0870672,1,1,0
긴고랑로31길(3),37.5611298,127.0869371,37.5619981,127.0867782,37.5619981,127.0867782,1,1,5
용마산로18길(0),37.562348,127.0871523,37.5624227,127.0878377,37.5624227,127.0878377,2,2,5
용마산로18길(1),37.5624931,127.0884356,37.5624227,127.0878377,37.5624227,127.0878377,3,3,5
용마산로18길(2),37.5624227,127.0878377,37.5624931,127.0884356,37.5624931,127.0884356,5,5,5
용마산로18길(3),37.5624227,127.0878377,37.562348,127.0871523,37.562348,127.0871523,3,3,5
용마산로18길(4),37.5624227,127.0878377,37.5627457,127.0877751,37.5627457,127.0877751,1,1,0
용마산로18길(5),37.5627457,127.0877751,37.5624227,127.0878377,37.5624227,127.0878377,1,1,0
용마산로12길(0),37.5608302,127.0874415,37.5608942,127.0881339,37.5608942,127.0881339,3,3,5
용마산로12길(1),37.5609574,127.0887274,37.5608942,127.0881339,37.5608942,127.0881339,2,2,5
용마산로12길(2),37.5608942,127.0881339,37.5609574,127.0887274,37.5609574,127.0887274,2,2,5
용마산로12길(3),37.5608942,127.0881339,37.5608302,127.0874415,37.5608302,127.0874415,4,3,5
용마산로12길(4),37.5608942,127.0881339,37.5611983,127.088075,37.5611983,127.088075,1,1,0
용마산로12길(5),37.5611983,127.088075,37.5608942,127.0881339,37.5608942,127.0881339,1,1,0
긴고랑로33길(0),37.5605295,127.0878603,37.5596378,127.0880166,37.5596378,127.0880166,1,1,0
긴고랑로33길(1),37.5596378,127.0880166,37.5605295,127.0878603,37.5605295,127.0878603,1,1,0
긴고랑로33길(2),37.5596378,127.0880166,37.5591832,127.0881176,37.5590664,127.0880258,2,2,0
긴고랑로33길(3),37.5590664,127.0880258,37.5591832,127.0881176,37.5596378,127.0880166,2,2,0
용마산로8다길(0),37.5608373,127.0890132,37.5610784,127.0891648,37.5610784,127.0891648,1,1,7
용마산로8다길(1),37.561976,127.0889004,37.5617582,127.0889458,37.5617582,127.0889458,2,2,0
용마산로8다길(2),37.5613637,127.0893282,37.5610784,127.0891648,37.5610784,127.0891648,1,1,6
용마산로8다길(3),37.5613637,127.0893282,37.561135,127.0899605,37.561135,127.0899605,2,2,0
용마산로8다길(4),37.5613637,127.0893282,37.5612547,127.0900697,37.561135,127.0899605,1,1,0
용마산로8다길(5),37.5613637,127.0893282,37.5614949,127.0890006,37.5617582,127.0889458,1,1,0
용마산로8다길(6),37.561135,127.0899605,37.5613637,127.0893282,37.5613637,127.0893282,1,1,0
용마산로8다길(7),37.561135,127.0899605,37.5614064,127.0901537,37.5613637,127.0893282,1,1,0
용마산로8다길(8),37.5610784,127.0891648,37.5613637,127.0893282,37.5613637,127.0893282,1,1,6
용마산로8다길(9),37.5610784,127.0891648,37.5608373,127.0890132,37.5608373,127.0890132,2,2,7
용마산로8다길(10),37.5617582,127.0889458,37.561976,127.0889004,37.561976,127.0889004,2,2,0
용마산로8다길(11),37.5617582,127.0889458,37.5614949,127.0890006,37.5613637,127.0893282,1,1,0
용마산로8라길(0),37.5614157,127.0904059,37.56099,127.0903615,37.561135,127.0899605,1,1,7
용마산로8라길(1),37.561135,127.0899605,37.5608315,127.0898083,37.5608315,127.0898083,1,1,6
용마산로8라길(2),37.561135,127.0899605,37.5610177,127.090511,37.5614157,127.0904059,1,1,7
용마산로8라길(3),37.5606061,127.089668,37.5608315,127.0898083,37.5608315,127.0898083,1,1,0
용마산로8라길(4),37.5608315,127.0898083,37.5606061,127.089668,37.5606061,127.089668,1,1,0
용마산로8라길(5),37.5608315,127.0898083,37.561135,127.0899605,37.561135,127.0899605,2,2,6
"['긴고랑로39길', '용마산로8길'](0)",37.559246,127.0924007,37.5596118,127.0918255,37.5598209,127.0919609,1,3,5
"['긴고랑로39길', '용마산로8길'](1)",37.5598209,127.0919609,37.5593684,127.0924539,37.559246,127.0924007,4,5,5
능동로43길(0),37.5614397,127.0802968,37.5616345,127.0797368,37.5616345,127.0797368,0,0,0
능동로43길(1),37.560986,127.081601,37.5612197,127.0809293,37.5612197,127.0809293,1,1,0
능동로43길(2),37.5616345,127.0797368,37.56187,127.07906,37.56187,127.07906,1,1,0
능동로43길(3),37.5612197,127.0809293,37.5614397,127.0802968,37.5614397,127.0802968,1,1,0
긴고랑로12길(0),37.5614397,127.0802968,37.5601452,127.0795855,37.5601452,127.0795855,1,1,0
긴고랑로12길(1),37.5614397,127.0802968,37.5627349,127.0810225,37.5627349,127.0810225,1,1,0
긴고랑로12길(2),37.5627349,127.0810225,37.5614397,127.0802968,37.5614397,127.0802968,1,1,0
긴고랑로12길(3),37.5601452,127.0795855,37.5614397,127.0802968,37.5614397,127.0802968,1,1,0
능동로44길(0),37.5607551,127.0822584,37.5609373,127.0817397,37.560986,127.081601,1,1,0
능동로44길(1),37.5605645,127.0828012,37.5606409,127.0825836,37.5607551,127.0822584,0,0,0
능동로44길(2),37.5603543,127.0833995,37.5605136,127.0829461,37.5605645,127.0828012,0,0,0
능동로44길(3),37.5601466,127.0839909,37.5602238,127.0837733,37.5603363,127.0834491,1,1,0
능동로44길(4),37.5603363,127.0834491,37.5603543,127.0833995,37.5603543,127.0833995,1,1,0
긴고랑로16길(0),37.5607551,127.0822584,37.5597576,127.0817325,37.5594256,127.0815575,1,1,4
긴고랑로16길(1),37.5607551,127.0822584,37.5611898,127.082508,37.5612461,127.0825394,1,1,0
긴고랑로16길(2),37.5594256,127.0815575,37.5590308,127.081341,37.5580915,127.0808261,0,0,4
긴고랑로16길(3),37.5594256,127.0815575,37.5598104,127.0817603,37.5607551,127.0822584,1,1,4
긴고랑로16길(4),37.5580915,127.0808261,37.5591471,127.0814048,37.5594256,127.0815575,0,0,4
긴고랑로16길(5),37.5612461,127.0825394,37.5609682,127.0823807,37.5607551,127.0822584,1,1,0
긴고랑로16길(6),37.5612461,127.0825394,37.5616438,127.0827687,37.5619565,127.0829482,1,2,0
천호대로109길(0),37.5605645,127.0828012,37.5601056,127.0825459,37.5592418,127.0820653,1,1,4
천호대로109길(1),37.5592418,127.0820653,37.5588899,127.0818763,37.5578914,127.0813402,1,1,4
천호대로109길(2),37.5592418,127.0820653,37.5602503,127.0826264,37.5605645,127.0828012,0,0,4
천호대로109길(3),37.5578914,127.0813402,37.5574116,127.0810666,37.5574116,127.0810666,0,0,0
천호대로109길(4),37.5578914,127.0813402,37.5588899,127.0818763,37.5592418,127.0820653,1,1,4
천호대로109길(5),37.5574116,127.0810666,37.5578914,127.0813402,37.5578914,127.0813402,0,0,0
천호대로109길(6),37.5574116,127.0810666,37.556899,127.0807759,37.5567837,127.0807064,2,3,0
천호대로109길(7),37.5567837,127.0807064,37.556899,127.0807759,37.5574116,127.0810666,2,3,0
긴고랑로20길(0),37.5603543,127.0833995,37.5600505,127.08324,37.5590136,127.0826955,1,1,4
긴고랑로20길(1),37.5590136,127.0826955,37.5587903,127.0825719,37.5587903,127.0825719,1,2,0
긴고랑로20길(2),37.5590136,127.0826955,37.5600505,127.08324,37.5603543,127.0833995,1,1,4
긴고랑로20길(3),37.5576564,127.081944,37.5585564,127.0824423,37.5587903,127.0825719,1,1,4
긴고랑로20길(4),37.5612886,127.0841038,37.5611751,127.0840066,37.5608303,127.0837704,1,2,0
긴고랑로20길(5),37.5603363,127.0834491,37.5608303,127.0837704,37.5608303,127.0837704,0,0,0
긴고랑로20길(6),37.5608303,127.0837704,37.5603363,127.0834491,37.5603363,127.0834491,0,0,0
긴고랑로20길(7),37.5608303,127.0837704,37.5612504,127.0840655,37.5612886,127.0841038,1,2,0
긴고랑로20길(8),37.5587903,127.0825719,37.5590136,127.0826955,37.5590136,127.0826955,1,1,0
긴고랑로20길(9),37.5587903,127.0825719,37.5582961,127.0822982,37.5576564,127.081944,1,1,4
긴고랑로20길(10),37.5587903,127.0825719,37.558412,127.0828736,37.5583565,127.0830334,3,4,0
긴고랑로20길(11),37.5583565,127.0830334,37.558412,127.0828736,37.5587903,127.0825719,3,4,0
긴고랑로26길(0),37.5597299,127.0851774,37.5601243,127.0854016,37.5605059,127.0856184,3,3,0
긴고랑로26길(1),37.5597299,127.0851774,37.5591874,127.0848741,37.5588958,127.0846418,0,1,4
긴고랑로26길(2),37.5584163,127.085262,37.5587443,127.0848377,37.5588958,127.0846418,0,0,0
긴고랑로26길(3),37.5588958,127.0846418,37.5591874,127.0848741,37.5597299,127.0851774,0,1,4
긴고랑로26길(4),37.5588958,127.0846418,37.5587443,127.0848377,37.5584163,127.085262,0,0,0
긴고랑로30길(0),37.5591234,127.0869014,37.5589362,127.0869315,37.5582086,127.0870485,3,3,0
긴고랑로30길(1),37.5591234,127.0869014,37.5598066,127.086759,37.5598938,127.086745,3,3,0
긴고랑로30길(2),37.5576267,127.0871444,37.5582086,127.0870485,37.5582086,127.0870485,1,1,0
긴고랑로30길(3),37.5598938,127.086745,37.5596096,127.0868001,37.5591234,127.0869014,4,4,0
긴고랑로30길(4),37.5582086,127.0870485,37.5576267,127.0871444,37.5576267,127.0871444,2,2,0
긴고랑로30길(5),37.5582086,127.0870485,37.5589362,127.0869315,37.5591234,127.0869014,4,4,0
동일로66길(0),37.5618715,127.0751879,37.5617589,127.0755137,37.5616224,127.075887,2,2,0
동일로66길(1),37.5614155,127.0764642,37.5611771,127.0771297,37.5611771,127.0771297,0,0,0
동일로66길(2),37.5609514,127.0777596,37.5608484,127.078047,37.5608484,127.078047,0,0,0
동일로66길(3),37.5611771,127.0771297,37.5609514,127.0777596,37.5609514,127.0777596,1,1,0
동일로66길(4),37.5608484,127.078047,37.5607844,127.0782257,37.5607844,127.0782257,0,0,0
동일로66길(5),37.5616224,127.075887,37.5614155,127.0764642,37.5614155,127.0764642,0,0,5
동일로66길(6),37.5607844,127.0782257,37.5607168,127.0784142,37.5607168,127.0784142,2,2,0
긴고랑로4길(0),37.5638501,127.077793,37.5632688,127.0774794,37.5632688,127.0774794,1,1,5
긴고랑로4길(1),37.5625611,127.0770972,37.5616499,127.076587,37.5616499,127.076587,1,1,0
긴고랑로4길(2),37.5625611,127.0770972,37.5630681,127.0773774,37.5630681,127.0773774,1,1,0
긴고랑로4길(3),37.5614155,127.0764642,37.5616499,127.076587,37.5616499,127.076587,0,1,0
긴고랑로4길(4),37.5632688,127.0774794,37.5630681,127.0773774,37.5630681,127.0773774,1,1,0
긴고랑로4길(5),37.5632688,127.0774794,37.5638501,127.077793,37.5638501,127.077793,1,1,5
긴고랑로4길(6),37.5630681,127.0773774,37.5625611,127.0770972,37.5625611,127.0770972,1,1,0
긴고랑로4길(7),37.5630681,127.0773774,37.5632688,127.0774794,37.5632688,127.0774794,1,1,0
긴고랑로4길(8),37.5630681,127.0773774,37.5628379,127.0780359,37.5628379,127.0780359,1,1,0
긴고랑로4길(9),37.5628379,127.0780359,37.5630681,127.0773774,37.5630681,127.0773774,1,1,0
긴고랑로4길(10),37.5616499,127.076587,37.5614155,127.0764642,37.5614155,127.0764642,0,0,0
긴고랑로4길(11),37.5616499,127.076587,37.5625611,127.0770972,37.5625611,127.0770972,1,1,0
긴고랑로6길(0),37.5636187,127.0784658,37.5629058,127.0780738,37.5629058,127.0780738,1,1,0
긴고랑로6길(1),37.5623317,127.0777549,37.5615387,127.0773328,37.5615387,127.0773328,1,1,0
긴고랑로6길(2),37.5623317,127.0777549,37.5627945,127.0780106,37.5627945,127.0780106,1,1,0
긴고랑로6길(3),37.5628379,127.0780359,37.5627945,127.0780106,37.5627945,127.0780106,0,0,0
긴고랑로6길(4),37.5628379,127.0780359,37.5629058,127.0780738,37.5629058,127.0780738,1,1,0
긴고랑로6길(5),37.5611771,127.0771297,37.5614752,127.0772908,37.5614752,127.0772908,1,1,0
긴고랑로6길(6),37.5615387,127.0773328,37.5614752,127.0772908,37.5614752,127.0772908,1,1,0
긴고랑로6길(7),37.5615387,127.0773328,37.5623317,127.0777549,37.5623317,127.0777549,1,1,0
긴고랑로6길(8),37.5614752,127.0772908,37.5611771,127.0771297,37.5611771,127.0771297,0,0,0
긴고랑로6길(9),37.5614752,127.0772908,37.5615387,127.0773328,37.5615387,127.0773328,1,1,0
긴고랑로6길(10),37.5627945,127.0780106,37.5623317,127.0777549,37.5623317,127.0777549,1,1,0
긴고랑로6길(11),37.5627945,127.0780106,37.5628379,127.0780359,37.5628379,127.0780359,1,1,0
긴고랑로6길(12),37.5627945,127.0780106,37.5625911,127.0786426,37.5625911,127.0786426,1,1,0
긴고랑로6길(13),37.5625911,127.0786426,37.5627945,127.0780106,37.5627945,127.0780106,1,1,0
긴고랑로6길(14),37.5629058,127.0780738,37.5628379,127.0780359,37.5628379,127.0780359,1,1,0
긴고랑로6길(15),37.5629058,127.0780738,37.5636187,127.0784658,37.5636187,127.0784658,1,2,0
긴고랑로6길(16),37.5629058,127.0780738,37.5626871,127.0786975,37.5626871,127.0786975,1,1,0
긴고랑로6길(17),37.5626871,127.0786975,37.5629058,127.0780738,37.5629058,127.0780738,1,1,0
"['긴고랑로4길', '동일로68길'](0)",37.5624817,127.0773227,37.5615785,127.0768272,37.5616499,127.076587,0,0,0
"['긴고랑로4길', '동일로68길'](1)",37.5616499,127.076587,37.5615785,127.0768272,37.5624817,127.0773227,0,0,0
"['동일로68길', '긴고랑로6길'](0)",37.5623941,127.0775715,37.5615948,127.0771523,37.5615387,127.0773328,1,2,0
"['동일로68길', '긴고랑로6길'](1)",37.5615387,127.0773328,37.5615948,127.0771523,37.5623941,127.0775715,1,2,0
"['동일로68길', '긴고랑로6길'](2)",37.5614752,127.0772908,37.5616705,127.0776336,37.5621791,127.0781965,3,3,0
"['동일로68길', '긴고랑로6길'](3)",37.5621791,127.0781965,37.5616705,127.0776336,37.5614752,127.0772908,3,3,0
"['동일로66길', '면목로'](0)",37.5608484,127.078047,37.5612552,127.078275,37.5611204,127.0786402,1,1,0
"['동일로66길', '면목로'](1)",37.5611204,127.0786402,37.5612552,127.078275,37.5608484,127.078047,1,1,0
능동로42길(0),37.5596715,127.0808784,37.5596167,127.0810298,37.5594256,127.0815575,2,2,0
능동로42길(1),37.5594256,127.0815575,37.5592418,127.0820653,37.5592418,127.0820653,1,1,0
능동로42길(2),37.5592418,127.0820653,37.5591326,127.0823693,37.5590136,127.0826955,0,0,0
능동로42길(3),37.5590136,127.0826955,37.5588016,127.0832811,37.5588016,127.0832811,1,2,0
능동로42길(4),37.5588016,127.0832811,37.5586781,127.0836383,37.5586086,127.0838391,1,1,5
능동로42길(5),37.5586086,127.0838391,37.5583585,127.0845622,37.5581626,127.0851285,0,0,0
천호대로117길(0),37.5581626,127.0851285,37.5574494,127.0852765,37.5574494,127.0852765,1,1,0
천호대로117길(1),37.5581626,127.0851285,37.5584163,127.085262,37.5584163,127.085262,1,1,7
천호대로117길(2),37.5574494,127.0852765,37.5581626,127.0851285,37.5581626,127.0851285,1,1,0
천호대로117길(3),37.5574494,127.0852765,37.5569853,127.0853484,37.5569853,127.0853484,1,1,0
천호대로117길(4),37.5562891,127.0854562,37.5565101,127.085422,37.5565101,127.085422,1,1,0
